state,district,date,sex,age,ethnicity,population
Negeri Sembilan,Tampin,2024-01-01,overall,5-9,bumi_other,0.3
Negeri Sembilan,Tampin,2024-01-01,overall,10-14,bumi_other,0.2
Negeri Sembilan,Tampin,2024-01-01,overall,15-19,bumi_other,0.2
Negeri Sembilan,Tampin,2024-01-01,overall,20-24,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,overall,25-29,bumi_other,0.2
Negeri Sembilan,Tampin,2024-01-01,overall,30-34,bumi_other,0.2
Negeri Sembilan,Tampin,2024-01-01,overall,35-39,bumi_other,0.2
Negeri Sembilan,Tampin,2024-01-01,overall,40-44,bumi_other,0.2
Negeri Sembilan,Tampin,2024-01-01,overall,45-49,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,overall,50-54,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,overall,55-59,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,overall,60-64,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,overall,65-69,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,overall,70-74,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,overall,75-79,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,overall,80-84,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,overall,85+,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,male,overall,bumi_other,1.2
Negeri Sembilan,Tampin,2024-01-01,male,0-4,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,male,5-9,bumi_other,0.2
Negeri Sembilan,Tampin,2024-01-01,male,10-14,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,male,15-19,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,male,20-24,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,male,25-29,bumi_other,0.2
Negeri Sembilan,Tampin,2024-01-01,male,30-34,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,male,35-39,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,male,40-44,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,male,45-49,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,male,50-54,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,male,55-59,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,male,60-64,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,male,65-69,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,male,70-74,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,male,75-79,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,male,80-84,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,male,85+,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,female,overall,bumi_other,0.8
Negeri Sembilan,Tampin,2024-01-01,female,0-4,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,female,5-9,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,female,10-14,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,female,15-19,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,female,20-24,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,female,25-29,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,female,30-34,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,female,35-39,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,female,40-44,bumi_other,0.1
Negeri Sembilan,Tampin,2024-01-01,female,45-49,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,female,50-54,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,female,55-59,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,female,60-64,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,female,65-69,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,female,70-74,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,female,75-79,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,female,80-84,bumi_other,0.0
Negeri Sembilan,Tampin,2024-01-01,female,85+,bumi_other,0.0
Negeri Sembilan,Jempol,2024-01-01,overall,overall,bumi_other,4.2
Negeri Sembilan,Jempol,2024-01-01,overall,0-4,bumi_other,0.3
Negeri Sembilan,Jempol,2024-01-01,overall,5-9,bumi_other,0.6
Negeri Sembilan,Jempol,2024-01-01,overall,10-14,bumi_other,0.5
Negeri Sembilan,Jempol,2024-01-01,overall,15-19,bumi_other,0.4
Negeri Sembilan,Jempol,2024-01-01,overall,20-24,bumi_other,0.4
Negeri Sembilan,Jempol,2024-01-01,overall,25-29,bumi_other,0.3
Negeri Sembilan,Jempol,2024-01-01,overall,30-34,bumi_other,0.4
Negeri Sembilan,Jempol,2024-01-01,overall,35-39,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,overall,40-44,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,overall,45-49,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,overall,50-54,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,overall,55-59,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,overall,60-64,bumi_other,0.1
Negeri Sembilan,Jempol,2024-01-01,overall,65-69,bumi_other,0.1
Negeri Sembilan,Jempol,2024-01-01,overall,70-74,bumi_other,0.1
Negeri Sembilan,Jempol,2024-01-01,overall,75-79,bumi_other,0.0
Negeri Sembilan,Jempol,2024-01-01,overall,80-84,bumi_other,0.0
Negeri Sembilan,Jempol,2024-01-01,overall,85+,bumi_other,0.0
Negeri Sembilan,Jempol,2024-01-01,male,overall,bumi_other,2.1
Negeri Sembilan,Jempol,2024-01-01,male,0-4,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,male,5-9,bumi_other,0.3
Negeri Sembilan,Jempol,2024-01-01,male,10-14,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,male,15-19,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,male,20-24,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,male,25-29,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,male,30-34,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,male,35-39,bumi_other,0.1
Negeri Sembilan,Jempol,2024-01-01,male,40-44,bumi_other,0.1
Negeri Sembilan,Jempol,2024-01-01,male,45-49,bumi_other,0.1
Negeri Sembilan,Jempol,2024-01-01,male,50-54,bumi_other,0.1
Negeri Sembilan,Jempol,2024-01-01,male,55-59,bumi_other,0.1
Negeri Sembilan,Jempol,2024-01-01,male,60-64,bumi_other,0.1
Negeri Sembilan,Jempol,2024-01-01,male,65-69,bumi_other,0.0
Negeri Sembilan,Jempol,2024-01-01,male,70-74,bumi_other,0.0
Negeri Sembilan,Jempol,2024-01-01,male,75-79,bumi_other,0.0
Negeri Sembilan,Jempol,2024-01-01,male,80-84,bumi_other,0.0
Negeri Sembilan,Jempol,2024-01-01,male,85+,bumi_other,0.0
Negeri Sembilan,Jempol,2024-01-01,female,overall,bumi_other,2.1
Negeri Sembilan,Jempol,2024-01-01,female,0-4,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,female,5-9,bumi_other,0.3
Negeri Sembilan,Jempol,2024-01-01,female,10-14,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,female,15-19,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,female,20-24,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,female,25-29,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,female,30-34,bumi_other,0.2
Negeri Sembilan,Jempol,2024-01-01,female,35-39,bumi_other,0.1
Negeri Sembilan,Jempol,2024-01-01,female,40-44,bumi_other,0.1
Negeri Sembilan,Jempol,2024-01-01,female,45-49,bumi_other,0.1
Negeri Sembilan,Jempol,2024-01-01,female,50-54,bumi_other,0.1
Negeri Sembilan,Jempol,2024-01-01,female,55-59,bumi_other,0.1
Negeri Sembilan,Jempol,2024-01-01,female,60-64,bumi_other,0.1
Negeri Sembilan,Jempol,2024-01-01,female,65-69,bumi_other,0.0
Negeri Sembilan,Jempol,2024-01-01,female,70-74,bumi_other,0.0
Negeri Sembilan,Jempol,2024-01-01,female,75-79,bumi_other,0.0
Negeri Sembilan,Jempol,2024-01-01,female,80-84,bumi_other,0.0
Negeri Sembilan,Jempol,2024-01-01,female,85+,bumi_other,0.0
Negeri Sembilan,Jelebu,2024-01-01,overall,overall,chinese,10.1
Negeri Sembilan,Jelebu,2024-01-01,overall,0-4,chinese,0.4
Negeri Sembilan,Jelebu,2024-01-01,overall,5-9,chinese,0.9
Negeri Sembilan,Jelebu,2024-01-01,overall,10-14,chinese,1.3
Negeri Sembilan,Jelebu,2024-01-01,overall,15-19,chinese,1.0
Negeri Sembilan,Jelebu,2024-01-01,overall,20-24,chinese,0.8
Negeri Sembilan,Jelebu,2024-01-01,overall,25-29,chinese,0.3
Negeri Sembilan,Jelebu,2024-01-01,overall,30-34,chinese,0.3
Negeri Sembilan,Jelebu,2024-01-01,overall,35-39,chinese,0.5
Negeri Sembilan,Jelebu,2024-01-01,overall,40-44,chinese,0.6
Negeri Sembilan,Jelebu,2024-01-01,overall,45-49,chinese,0.5
Negeri Sembilan,Jelebu,2024-01-01,overall,50-54,chinese,0.5
Negeri Sembilan,Jelebu,2024-01-01,overall,55-59,chinese,0.6
Negeri Sembilan,Jelebu,2024-01-01,overall,60-64,chinese,0.8
Negeri Sembilan,Jelebu,2024-01-01,overall,65-69,chinese,0.5
Negeri Sembilan,Jelebu,2024-01-01,overall,70-74,chinese,0.5
Negeri Sembilan,Jelebu,2024-01-01,overall,75-79,chinese,0.3
Negeri Sembilan,Jelebu,2024-01-01,overall,80-84,chinese,0.2
Negeri Sembilan,Jelebu,2024-01-01,overall,85+,chinese,0.1
Negeri Sembilan,Jelebu,2024-01-01,male,overall,chinese,5.1
Negeri Sembilan,Jelebu,2024-01-01,male,0-4,chinese,0.1
Negeri Sembilan,Jelebu,2024-01-01,male,5-9,chinese,0.4
Negeri Sembilan,Jelebu,2024-01-01,male,10-14,chinese,0.8
Negeri Sembilan,Jelebu,2024-01-01,male,15-19,chinese,0.6
Negeri Sembilan,Jelebu,2024-01-01,male,20-24,chinese,0.4
Negeri Sembilan,Jelebu,2024-01-01,male,25-29,chinese,0.1
Negeri Sembilan,Jelebu,2024-01-01,male,30-34,chinese,0.2
Negeri Sembilan,Jelebu,2024-01-01,male,35-39,chinese,0.2
Negeri Sembilan,Jelebu,2024-01-01,male,40-44,chinese,0.3
Negeri Sembilan,Jelebu,2024-01-01,male,45-49,chinese,0.3
Negeri Sembilan,Jelebu,2024-01-01,male,50-54,chinese,0.3
Negeri Sembilan,Jelebu,2024-01-01,male,55-59,chinese,0.3
Negeri Sembilan,Jelebu,2024-01-01,male,60-64,chinese,0.4
Negeri Sembilan,Jelebu,2024-01-01,male,65-69,chinese,0.3
Negeri Sembilan,Jelebu,2024-01-01,male,70-74,chinese,0.2
Negeri Sembilan,Jelebu,2024-01-01,male,75-79,chinese,0.1
Negeri Sembilan,Jelebu,2024-01-01,male,80-84,chinese,0.1
Negeri Sembilan,Jelebu,2024-01-01,male,85+,chinese,0.0
Negeri Sembilan,Jelebu,2024-01-01,female,overall,chinese,5.0
Negeri Sembilan,Jelebu,2024-01-01,female,0-4,chinese,0.3
Negeri Sembilan,Jelebu,2024-01-01,female,5-9,chinese,0.5
Negeri Sembilan,Jelebu,2024-01-01,female,10-14,chinese,0.5
Negeri Sembilan,Jelebu,2024-01-01,female,15-19,chinese,0.5
Negeri Sembilan,Jelebu,2024-01-01,female,20-24,chinese,0.3
Negeri Sembilan,Jelebu,2024-01-01,female,25-29,chinese,0.1
Negeri Sembilan,Jelebu,2024-01-01,female,30-34,chinese,0.2
Negeri Sembilan,Jelebu,2024-01-01,female,35-39,chinese,0.3
Negeri Sembilan,Jelebu,2024-01-01,female,40-44,chinese,0.3
Negeri Sembilan,Jelebu,2024-01-01,female,45-49,chinese,0.2
Negeri Sembilan,Jelebu,2024-01-01,female,50-54,chinese,0.3
Negeri Sembilan,Jelebu,2024-01-01,female,55-59,chinese,0.3
Negeri Sembilan,Jelebu,2024-01-01,female,60-64,chinese,0.4
Negeri Sembilan,Jelebu,2024-01-01,female,65-69,chinese,0.3
Negeri Sembilan,Jelebu,2024-01-01,female,70-74,chinese,0.2
Negeri Sembilan,Jelebu,2024-01-01,female,75-79,chinese,0.2
Negeri Sembilan,Jelebu,2024-01-01,female,80-84,chinese,0.1
Negeri Sembilan,Jelebu,2024-01-01,female,85+,chinese,0.0
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,overall,chinese,9.0
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,0-4,chinese,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,5-9,chinese,0.8
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,10-14,chinese,0.9
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,15-19,chinese,0.8
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,20-24,chinese,0.7
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,25-29,chinese,0.4
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,30-34,chinese,0.7
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,35-39,chinese,0.7
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,40-44,chinese,0.6
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,45-49,chinese,0.4
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,50-54,chinese,0.4
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,55-59,chinese,0.4
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,60-64,chinese,0.6
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,65-69,chinese,0.4
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,70-74,chinese,0.4
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,75-79,chinese,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,80-84,chinese,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,overall,85+,chinese,0.0
Negeri Sembilan,Kuala Pilah,2024-01-01,male,overall,chinese,5.0
Negeri Sembilan,Kuala Pilah,2024-01-01,male,0-4,chinese,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,male,5-9,chinese,0.5
Negeri Sembilan,Kuala Pilah,2024-01-01,male,10-14,chinese,0.6
Negeri Sembilan,Kuala Pilah,2024-01-01,male,15-19,chinese,0.5
Negeri Sembilan,Kuala Pilah,2024-01-01,male,20-24,chinese,0.4
Negeri Sembilan,Kuala Pilah,2024-01-01,male,25-29,chinese,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,male,30-34,chinese,0.4
Negeri Sembilan,Kuala Pilah,2024-01-01,male,35-39,chinese,0.4
Negeri Sembilan,Kuala Pilah,2024-01-01,male,40-44,chinese,0.4
Negeri Sembilan,Kuala Pilah,2024-01-01,male,45-49,chinese,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,male,50-54,chinese,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,male,55-59,chinese,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,male,60-64,chinese,0.3
Negeri Sembilan,Kuala Pilah,2024-01-01,male,65-69,chinese,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,male,70-74,chinese,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,male,75-79,chinese,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,male,80-84,chinese,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,male,85+,chinese,0.0
Negeri Sembilan,Kuala Pilah,2024-01-01,female,overall,chinese,4.0
Negeri Sembilan,Kuala Pilah,2024-01-01,female,0-4,chinese,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,female,5-9,chinese,0.3
Negeri Sembilan,Kuala Pilah,2024-01-01,female,10-14,chinese,0.3
Negeri Sembilan,Kuala Pilah,2024-01-01,female,15-19,chinese,0.3
Negeri Sembilan,Kuala Pilah,2024-01-01,female,20-24,chinese,0.3
Negeri Sembilan,Kuala Pilah,2024-01-01,female,25-29,chinese,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,female,30-34,chinese,0.3
Negeri Sembilan,Kuala Pilah,2024-01-01,female,35-39,chinese,0.3
Negeri Sembilan,Kuala Pilah,2024-01-01,female,40-44,chinese,0.3
Negeri Sembilan,Kuala Pilah,2024-01-01,female,45-49,chinese,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,female,50-54,chinese,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,female,55-59,chinese,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,female,60-64,chinese,0.3
Negeri Sembilan,Kuala Pilah,2024-01-01,female,65-69,chinese,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,female,70-74,chinese,0.2
Negeri Sembilan,Kuala Pilah,2024-01-01,female,75-79,chinese,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,female,80-84,chinese,0.1
Negeri Sembilan,Kuala Pilah,2024-01-01,female,85+,chinese,0.0
Negeri Sembilan,Port Dickson,2024-01-01,overall,overall,chinese,31.0
Negeri Sembilan,Port Dickson,2024-01-01,overall,0-4,chinese,0.9
Negeri Sembilan,Port Dickson,2024-01-01,overall,5-9,chinese,3.5
Negeri Sembilan,Port Dickson,2024-01-01,overall,10-14,chinese,2.8
Negeri Sembilan,Port Dickson,2024-01-01,overall,15-19,chinese,2.5
Negeri Sembilan,Port Dickson,2024-01-01,overall,20-24,chinese,2.4
Negeri Sembilan,Port Dickson,2024-01-01,overall,25-29,chinese,2.2
Negeri Sembilan,Port Dickson,2024-01-01,overall,30-34,chinese,2.2
Negeri Sembilan,Port Dickson,2024-01-01,overall,35-39,chinese,1.9
Negeri Sembilan,Port Dickson,2024-01-01,overall,40-44,chinese,1.8
Negeri Sembilan,Port Dickson,2024-01-01,overall,45-49,chinese,1.7
Negeri Sembilan,Port Dickson,2024-01-01,overall,50-54,chinese,2.0
Negeri Sembilan,Port Dickson,2024-01-01,overall,55-59,chinese,1.6
Negeri Sembilan,Port Dickson,2024-01-01,overall,60-64,chinese,2.1
Negeri Sembilan,Port Dickson,2024-01-01,overall,65-69,chinese,1.4
Negeri Sembilan,Port Dickson,2024-01-01,overall,70-74,chinese,1.0
Negeri Sembilan,Port Dickson,2024-01-01,overall,75-79,chinese,0.5
Negeri Sembilan,Port Dickson,2024-01-01,overall,80-84,chinese,0.3
Negeri Sembilan,Port Dickson,2024-01-01,overall,85+,chinese,0.1
Negeri Sembilan,Port Dickson,2024-01-01,male,overall,chinese,15.4
Negeri Sembilan,Port Dickson,2024-01-01,male,0-4,chinese,0.5
Negeri Sembilan,Port Dickson,2024-01-01,male,5-9,chinese,1.4
Negeri Sembilan,Port Dickson,2024-01-01,male,10-14,chinese,1.4
Negeri Sembilan,Port Dickson,2024-01-01,male,15-19,chinese,1.4
Negeri Sembilan,Port Dickson,2024-01-01,male,20-24,chinese,1.2
Negeri Sembilan,Port Dickson,2024-01-01,male,25-29,chinese,1.1
Negeri Sembilan,Port Dickson,2024-01-01,male,30-34,chinese,1.1
Negeri Sembilan,Port Dickson,2024-01-01,male,35-39,chinese,1.0
Negeri Sembilan,Port Dickson,2024-01-01,male,40-44,chinese,0.9
Negeri Sembilan,Port Dickson,2024-01-01,male,45-49,chinese,0.9
Negeri Sembilan,Port Dickson,2024-01-01,male,50-54,chinese,1.0
Negeri Sembilan,Port Dickson,2024-01-01,male,55-59,chinese,0.8
Negeri Sembilan,Port Dickson,2024-01-01,male,60-64,chinese,1.1
Negeri Sembilan,Port Dickson,2024-01-01,male,65-69,chinese,0.7
Negeri Sembilan,Port Dickson,2024-01-01,male,70-74,chinese,0.6
Negeri Sembilan,Port Dickson,2024-01-01,male,75-79,chinese,0.2
Negeri Sembilan,Port Dickson,2024-01-01,male,80-84,chinese,0.1
Negeri Sembilan,Port Dickson,2024-01-01,male,85+,chinese,0.0
Negeri Sembilan,Port Dickson,2024-01-01,female,overall,chinese,15.6
Negeri Sembilan,Port Dickson,2024-01-01,female,0-4,chinese,0.5
Negeri Sembilan,Port Dickson,2024-01-01,female,5-9,chinese,2.1
Negeri Sembilan,Port Dickson,2024-01-01,female,10-14,chinese,1.4
Negeri Sembilan,Port Dickson,2024-01-01,female,15-19,chinese,1.1
Negeri Sembilan,Port Dickson,2024-01-01,female,20-24,chinese,1.2
Negeri Sembilan,Port Dickson,2024-01-01,female,25-29,chinese,1.1
Negeri Sembilan,Port Dickson,2024-01-01,female,30-34,chinese,1.1
Negeri Sembilan,Port Dickson,2024-01-01,female,35-39,chinese,0.9
Negeri Sembilan,Port Dickson,2024-01-01,female,40-44,chinese,0.9
Negeri Sembilan,Port Dickson,2024-01-01,female,45-49,chinese,0.8
Negeri Sembilan,Port Dickson,2024-01-01,female,50-54,chinese,0.9
Negeri Sembilan,Port Dickson,2024-01-01,female,55-59,chinese,0.8
Negeri Sembilan,Port Dickson,2024-01-01,female,60-64,chinese,1.0
Negeri Sembilan,Port Dickson,2024-01-01,female,65-69,chinese,0.7
Negeri Sembilan,Port Dickson,2024-01-01,female,70-74,chinese,0.5
Negeri Sembilan,Port Dickson,2024-01-01,female,75-79,chinese,0.2
Negeri Sembilan,Port Dickson,2024-01-01,female,80-84,chinese,0.2
Negeri Sembilan,Port Dickson,2024-01-01,female,85+,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,overall,overall,chinese,2.2
Negeri Sembilan,Rembau,2024-01-01,overall,0-4,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,overall,5-9,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,overall,10-14,chinese,0.2
Negeri Sembilan,Rembau,2024-01-01,overall,15-19,chinese,0.2
Negeri Sembilan,Rembau,2024-01-01,overall,20-24,chinese,0.2
Negeri Sembilan,Rembau,2024-01-01,overall,25-29,chinese,0.2
Negeri Sembilan,Rembau,2024-01-01,overall,30-34,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,overall,35-39,chinese,0.2
Negeri Sembilan,Rembau,2024-01-01,overall,40-44,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,overall,45-49,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,overall,50-54,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,overall,55-59,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,overall,60-64,chinese,0.2
Negeri Sembilan,Rembau,2024-01-01,overall,65-69,chinese,0.2
Negeri Sembilan,Rembau,2024-01-01,overall,70-74,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,overall,75-79,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,overall,80-84,chinese,0.0
Negeri Sembilan,Rembau,2024-01-01,overall,85+,chinese,0.0
Negeri Sembilan,Rembau,2024-01-01,male,overall,chinese,1.4
Negeri Sembilan,Rembau,2024-01-01,male,0-4,chinese,0.0
Negeri Sembilan,Rembau,2024-01-01,male,5-9,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,male,10-14,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,male,15-19,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,male,20-24,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,male,25-29,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,male,30-34,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,male,35-39,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,male,40-44,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,male,45-49,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,male,50-54,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,male,55-59,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,male,60-64,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,male,65-69,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,male,70-74,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,male,75-79,chinese,0.0
Negeri Sembilan,Rembau,2024-01-01,male,80-84,chinese,0.0
Negeri Sembilan,Rembau,2024-01-01,male,85+,chinese,0.0
Negeri Sembilan,Rembau,2024-01-01,female,overall,chinese,0.8
Negeri Sembilan,Rembau,2024-01-01,female,0-4,chinese,0.0
Negeri Sembilan,Rembau,2024-01-01,female,5-9,chinese,0.0
Negeri Sembilan,Rembau,2024-01-01,female,10-14,chinese,0.0
Negeri Sembilan,Rembau,2024-01-01,female,15-19,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,female,20-24,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,female,25-29,chinese,0.0
Negeri Sembilan,Rembau,2024-01-01,female,30-34,chinese,0.0
Negeri Sembilan,Rembau,2024-01-01,female,35-39,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,female,40-44,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,female,45-49,chinese,0.0
Negeri Sembilan,Rembau,2024-01-01,female,50-54,chinese,0.0
Negeri Sembilan,Rembau,2024-01-01,female,55-59,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,female,60-64,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,female,65-69,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,female,70-74,chinese,0.1
Negeri Sembilan,Rembau,2024-01-01,female,75-79,chinese,0.0
Negeri Sembilan,Rembau,2024-01-01,female,80-84,chinese,0.0
Negeri Sembilan,Rembau,2024-01-01,female,85+,chinese,0.0
Negeri Sembilan,Seremban,2024-01-01,overall,overall,chinese,153.7
Negeri Sembilan,Seremban,2024-01-01,overall,0-4,chinese,4.6
Negeri Sembilan,Seremban,2024-01-01,overall,5-9,chinese,11.7
Negeri Sembilan,Seremban,2024-01-01,overall,10-14,chinese,14.2
Negeri Sembilan,Seremban,2024-01-01,overall,15-19,chinese,10.9
Negeri Sembilan,Seremban,2024-01-01,overall,20-24,chinese,11.6
Negeri Sembilan,Seremban,2024-01-01,overall,25-29,chinese,8.9
Negeri Sembilan,Seremban,2024-01-01,overall,30-34,chinese,10.9
Negeri Sembilan,Seremban,2024-01-01,overall,35-39,chinese,12.4
Negeri Sembilan,Seremban,2024-01-01,overall,40-44,chinese,12.7
Negeri Sembilan,Seremban,2024-01-01,overall,45-49,chinese,10.5
Negeri Sembilan,Seremban,2024-01-01,overall,50-54,chinese,9.0
Negeri Sembilan,Seremban,2024-01-01,overall,55-59,chinese,7.9
Negeri Sembilan,Seremban,2024-01-01,overall,60-64,chinese,9.7
Negeri Sembilan,Seremban,2024-01-01,overall,65-69,chinese,6.7
Negeri Sembilan,Seremban,2024-01-01,overall,70-74,chinese,5.9
Negeri Sembilan,Seremban,2024-01-01,overall,75-79,chinese,3.5
Negeri Sembilan,Seremban,2024-01-01,overall,80-84,chinese,2.1
Negeri Sembilan,Seremban,2024-01-01,overall,85+,chinese,0.7
Negeri Sembilan,Seremban,2024-01-01,male,overall,chinese,77.6
Negeri Sembilan,Seremban,2024-01-01,male,0-4,chinese,2.1
Negeri Sembilan,Seremban,2024-01-01,male,5-9,chinese,5.5
Negeri Sembilan,Seremban,2024-01-01,male,10-14,chinese,7.5
Negeri Sembilan,Seremban,2024-01-01,male,15-19,chinese,5.9
Negeri Sembilan,Seremban,2024-01-01,male,20-24,chinese,6.1
Negeri Sembilan,Seremban,2024-01-01,male,25-29,chinese,4.7
Negeri Sembilan,Seremban,2024-01-01,male,30-34,chinese,5.6
Negeri Sembilan,Seremban,2024-01-01,male,35-39,chinese,6.2
